Operacia;PocetPrvkov;TrvanieOperacie
DajIndex;49;913500
Vloz;50;68500
DajData/NastavData;50;19400
DajIndex;50;922400
DajData/NastavData;50;20000
DajData/NastavData;50;20000
DajData/NastavData;50;19800
Vloz;51;14600
DajData/NastavData;51;19400
Vloz;52;13800
DajData/NastavData;52;20000
Vymaz;51;76400
Vloz;52;68500
Vymaz;51;70600
Vloz;52;68100
Vloz;53;68200
DajData/NastavData;53;20100
Vymaz;52;67200
DajIndex;52;970200
Vymaz;51;20000
Vymaz;50;129500
DajData/NastavData;50;28600
DajData/NastavData;50;27900
DajData/NastavData;50;22900
Vloz;51;15200
DajData/NastavData;51;20400
Vymaz;50;81800
DajData/NastavData;50;20700
DajData/NastavData;50;20700
DajIndex;50;911100
Vymaz;49;23300
DajData/NastavData;49;30200
DajData/NastavData;49;23400
Vloz;50;53100
Vloz;51;22200
Vymaz;50;68600
Vymaz;49;68900
Vloz;50;67100
DajData/NastavData;50;20900
DajData/NastavData;50;19500
DajIndex;50;967900
DajData/NastavData;50;21000
Vymaz;49;70000
DajData/NastavData;49;20600
DajIndex;49;910300
Vloz;50;72000
Vloz;51;15000
Vloz;52;69800
DajIndex;52;971800
Vloz;53;70100
Vymaz;52;70400
Vymaz;51;22500
Vloz;52;69700
DajData/NastavData;52;21700
Vloz;53;69700
DajData/NastavData;53;20400
DajData/NastavData;53;20100
DajIndex;53;976900
DajData/NastavData;53;20800
DajData/NastavData;53;20700
Vloz;54;14800
Vymaz;53;21200
Vymaz;52;70300
DajData/NastavData;52;20100
DajData/NastavData;52;20300
Vloz;53;14500
Vymaz;52;21000
Vymaz;51;21100
Vymaz;50;74000
Vloz;51;14400
Vloz;52;13700
Vloz;53;17800
DajData/NastavData;53;24300
Vloz;54;86200
Vloz;55;69800
Vymaz;54;67000
Vymaz;53;20300
DajData/NastavData;53;18800
DajData/NastavData;53;20100
Vloz;54;18500
DajData/NastavData;54;20800
Vymaz;53;70800
DajData/NastavData;53;20200
DajIndex;53;1656500
DajData/NastavData;53;36800
Vymaz;52;37500
DajIndex;52;1805900
DajIndex;52;1605900
DajData/NastavData;52;13700
Vloz;53;9900
DajData/NastavData;53;13400
Vloz;54;9500
Vymaz;53;44900
Vloz;54;9700
Vymaz;53;44700
DajData/NastavData;53;13400
DajData/NastavData;53;13100
DajData/NastavData;53;13000
DajData/NastavData;53;13000
DajData/NastavData;53;13000
Vloz;54;9300
Vymaz;53;44200
Vloz;54;44200
DajData/NastavData;54;13400
DajData/NastavData;54;13100
Vymaz;53;44600
DajData/NastavData;53;13400
Vloz;54;46400
Vymaz;53;13800
DajData/NastavData;53;13200
Vymaz;52;44200
DajData/NastavData;52;13200
DajData/NastavData;52;13300
Vymaz;51;44500
DajData/NastavData;51;13200
Vymaz;50;67600
Vloz;51;115300
DajData/NastavData;51;21400
Vloz;52;24900
Vloz;53;128800
DajData/NastavData;53;32100
DajData/NastavData;53;28600
DajData/NastavData;53;15700
DajData/NastavData;53;13400
Vloz;54;10200
DajData/NastavData;54;13200
Vymaz;53;46200
Vymaz;52;45000
Vloz;53;45200
Vymaz;52;13400
DajData/NastavData;52;13300
Vymaz;51;14000
DajData/NastavData;51;13700
DajData/NastavData;51;13400
DajData/NastavData;51;13100
DajData/NastavData;51;13200
DajData/NastavData;51;13400
DajData/NastavData;51;23800
DajData/NastavData;51;21100
DajData/NastavData;51;15100
DajData/NastavData;51;24100
Vloz;52;16100
DajData/NastavData;52;22200
DajData/NastavData;52;20500
DajIndex;52;1400800
DajData/NastavData;52;31400
Vymaz;51;108500
DajData/NastavData;51;39300
Vymaz;50;38000
Vymaz;49;127300
DajIndex;49;979900
Vloz;50;132500
DajData/NastavData;50;39500
DajData/NastavData;50;42300
Vloz;51;129800
Vymaz;50;132100
DajIndex;50;1729600
DajData/NastavData;50;39700
Vymaz;49;129200
DajIndex;49;1673900
DajIndex;49;1662400
DajData/NastavData;49;38000
Vymaz;48;38900
DajIndex;48;1632500
Vymaz;47;40700
DajData/NastavData;47;35200
Vymaz;46;121600
DajData/NastavData;46;34800
DajData/NastavData;46;21400
DajData/NastavData;46;13500
DajData/NastavData;46;14900
DajData/NastavData;46;13700
DajData/NastavData;46;13000
Vloz;47;9900
DajData/NastavData;47;13100
Vymaz;46;13600
DajData/NastavData;46;13200
DajData/NastavData;46;13100
Vloz;47;45100
DajData/NastavData;47;13100
Vymaz;46;21200
Vymaz;45;45200
DajData/NastavData;45;13100
DajData/NastavData;45;13200
Vloz;46;44900
DajData/NastavData;46;13000
Vloz;47;9800
DajData/NastavData;47;13100
Vloz;48;44800
DajData/NastavData;48;13200
DajData/NastavData;48;13000
DajIndex;48;568200
DajData/NastavData;48;13200
Vymaz;47;44400
DajData/NastavData;47;13400
Vloz;48;44800
Vymaz;47;13500
DajData/NastavData;47;13300
DajData/NastavData;47;13100
Vloz;48;44600
DajData/NastavData;48;13100
DajData/NastavData;48;13200
DajData/NastavData;48;13100
Vloz;49;52500
DajData/NastavData;49;13300
DajData/NastavData;49;19800
Vloz;50;13400
DajData/NastavData;50;19100
DajData/NastavData;50;17700
DajData/NastavData;50;18800
DajData/NastavData;50;13900
DajData/NastavData;50;13200
Vymaz;49;44900
DajData/NastavData;49;13400
DajData/NastavData;49;13400
DajIndex;49;782600
DajData/NastavData;49;15700
DajData/NastavData;49;13400
Vymaz;48;44800
Vymaz;47;44500
DajData/NastavData;47;13200
Vloz;48;45000
DajData/NastavData;48;13200
Vloz;49;44700
Vymaz;48;43900
Vymaz;47;44000
Vloz;48;44500
Vloz;49;44700
DajData/NastavData;49;13300
DajData/NastavData;49;13000
DajData/NastavData;49;13200
DajData/NastavData;49;13100
DajData/NastavData;49;13300
Vymaz;48;44300
Vymaz;47;13500
DajData/NastavData;47;13100
DajIndex;47;549400
Vymaz;46;49500
Vloz;47;44700
DajIndex;47;566000
DajData/NastavData;47;13200
DajIndex;47;558700
DajData/NastavData;47;13100
DajData/NastavData;47;13200
Vymaz;46;13500
Vloz;47;9500
DajData/NastavData;47;13100
Vloz;48;9500
DajData/NastavData;48;13000
Vloz;49;44600
DajData/NastavData;49;13200
Vymaz;48;44300
DajData/NastavData;48;13200
DajData/NastavData;48;13400
DajIndex;48;569500
DajData/NastavData;48;13200
DajData/NastavData;48;13300
Vloz;49;44700
DajData/NastavData;49;13400
DajData/NastavData;49;13100
Vymaz;48;44200
DajData/NastavData;48;13100
DajIndex;48;609600
DajData/NastavData;48;13900
Vymaz;47;44200
Vymaz;46;44200
DajData/NastavData;46;13300
DajData/NastavData;46;13200
Vloz;47;9600
Vloz;48;9500
DajIndex;48;572300
DajData/NastavData;48;13300
Vloz;49;44900
DajData/NastavData;49;13100
Vloz;50;44300
DajIndex;50;578700
Vymaz;49;14000
DajData/NastavData;49;13300
DajIndex;49;572600
Vloz;50;44300
DajData/NastavData;50;13200
DajData/NastavData;50;13100
Vymaz;49;44200
Vymaz;48;13500
DajData/NastavData;48;12800
DajData/NastavData;48;13100
Vymaz;47;45200
Vloz;48;44100
Vymaz;47;13300
DajData/NastavData;47;13300
Vymaz;46;43800
DajData/NastavData;46;13000
Vymaz;45;44000
Vymaz;44;43700
DajIndex;44;515900
Vloz;45;9800
Vymaz;44;44100
Vymaz;43;43900
Vymaz;42;13300
Vymaz;41;43900
DajData/NastavData;41;13500
Vloz;42;9700
DajData/NastavData;42;13100
Vymaz;41;44300
DajData/NastavData;41;13100
DajIndex;41;495400
Vloz;42;83300
Vymaz;41;15400
DajIndex;41;635200
DajData/NastavData;41;20400
Vymaz;40;22600
Vymaz;39;45500
Vloz;40;44300
Vymaz;39;44100
Vymaz;38;13400
Vymaz;37;44300
DajData/NastavData;37;13400
Vloz;38;44500
DajData/NastavData;38;13300
DajData/NastavData;38;13200
DajData/NastavData;38;13100
DajData/NastavData;38;13100
DajData/NastavData;38;13100
Vloz;39;44800
Vloz;40;10100
Vymaz;39;44800
Vloz;40;43900
Vymaz;39;43900
Vloz;40;10000
Vymaz;39;13400
DajIndex;39;455800
DajData/NastavData;39;13100
Vymaz;38;43800
Vloz;39;9800
Vymaz;38;44600
Vymaz;37;43900
DajData/NastavData;37;13300
DajData/NastavData;37;13100
DajData/NastavData;37;13200
DajData/NastavData;37;13200
DajIndex;37;446600
DajData/NastavData;37;13100
DajData/NastavData;37;13100
Vymaz;36;44000
Vymaz;35;44000
DajIndex;35;420300
DajData/NastavData;35;13300
DajData/NastavData;35;13200
Vymaz;34;13400
DajData/NastavData;34;13200
DajIndex;34;394400
DajData/NastavData;34;13100
DajData/NastavData;34;13000
DajIndex;34;421000
DajData/NastavData;34;13700
Vymaz;33;44800
DajIndex;33;386800
DajData/NastavData;33;13100
DajData/NastavData;33;12900
DajData/NastavData;33;13300
Vloz;34;69600
DajData/NastavData;34;23900
DajData/NastavData;34;20600
Vloz;35;67100
DajData/NastavData;35;20000
Vymaz;34;99500
DajData/NastavData;34;14300
Vloz;35;46100
DajIndex;35;547100
DajData/NastavData;35;13800
Vymaz;34;13800
Vymaz;33;44800
DajData/NastavData;33;13200
Vloz;34;45200
DajData/NastavData;34;13400
DajData/NastavData;34;13200
DajData/NastavData;34;13000
DajIndex;34;395400
Vymaz;33;16100
DajIndex;33;415100
Vymaz;32;50700
Vymaz;31;44200
DajData/NastavData;31;13600
Vloz;32;44900
DajData/NastavData;32;13200
DajData/NastavData;32;13100
DajData/NastavData;32;13100
Vymaz;31;13400
DajData/NastavData;31;13200
Vloz;32;45200
Vymaz;31;44400
DajIndex;31;359300
DajData/NastavData;31;13300
DajData/NastavData;31;13300
DajIndex;31;360500
DajData/NastavData;31;13600
DajIndex;31;360400
DajData/NastavData;31;13100
DajData/NastavData;31;13100
DajData/NastavData;31;13200
DajData/NastavData;31;13200
Vymaz;30;45000
DajData/NastavData;30;13200
DajData/NastavData;30;13000
Vloz;31;44600
DajIndex;31;397900
DajData/NastavData;31;13700
DajData/NastavData;31;13300
DajIndex;31;361600
DajData/NastavData;31;13400
DajData/NastavData;31;13100
Vloz;32;50100
Vymaz;31;45100
Vloz;32;44600
DajIndex;32;375500
Vymaz;31;44300
DajData/NastavData;31;13300
DajIndex;31;361400
Vloz;32;44800
DajIndex;32;375300
DajIndex;32;374400
DajData/NastavData;32;13200
Vloz;33;44300
DajData/NastavData;33;13300
Vloz;34;44800
DajData/NastavData;34;13600
DajData/NastavData;34;13000
Vloz;35;45200
Vloz;36;44500
DajData/NastavData;36;13300
DajData/NastavData;36;12900
DajData/NastavData;36;13000
Vloz;37;9700
DajData/NastavData;37;13200
DajData/NastavData;37;13100
Vymaz;36;13600
DajData/NastavData;36;13300
Vymaz;35;44700
DajIndex;35;458400
DajIndex;35;407300
DajData/NastavData;35;13400
DajData/NastavData;35;13200
Vloz;36;44900
DajData/NastavData;36;13100
DajData/NastavData;36;13100
DajData/NastavData;36;13100
Vloz;37;44800
Vloz;38;9700
DajData/NastavData;38;13100
DajData/NastavData;38;13200
Vloz;39;44300
Vymaz;38;13400
DajData/NastavData;38;13200
DajIndex;38;440600
DajData/NastavData;38;13200
Vloz;39;44500
DajData/NastavData;39;13100
DajData/NastavData;39;13100
DajData/NastavData;39;13100
DajIndex;39;465200
Vloz;40;9600
Vloz;41;9400
DajData/NastavData;41;13300
DajData/NastavData;41;13200
DajData/NastavData;41;13100
DajData/NastavData;41;13300
Vloz;42;9600
DajData/NastavData;42;13100
DajData/NastavData;42;13100
DajData/NastavData;42;13000
DajData/NastavData;42;13200
DajData/NastavData;42;13000
DajData/NastavData;42;12900
DajData/NastavData;42;13000
Vymaz;41;44300
Vloz;42;48000
DajData/NastavData;42;12900
DajData/NastavData;42;13200
DajIndex;42;491800
DajData/NastavData;42;13400
Vloz;43;9700
Vloz;44;44400
DajData/NastavData;44;13200
DajIndex;44;535300
Vymaz;43;44000
Vloz;44;9900
Vymaz;43;13300
Vloz;44;45000
DajIndex;44;509500
Vymaz;43;44400
DajData/NastavData;43;13400
Vymaz;42;44400
DajIndex;42;490400
Vloz;43;44400
Vloz;44;44200
Vloz;45;9600
DajData/NastavData;45;13300
DajData/NastavData;45;13200
DajData/NastavData;45;13300
DajData/NastavData;45;16600
DajData/NastavData;45;13100
DajIndex;45;523200
Vloz;46;44600
Vymaz;45;13300
DajData/NastavData;45;13400
Vloz;46;9500
Vloz;47;44500
DajData/NastavData;47;13200
DajData/NastavData;47;13100
DajData/NastavData;47;13300
DajData/NastavData;47;25700
DajData/NastavData;47;15300
DajData/NastavData;47;20900
Vymaz;46;76500
Vloz;47;14200
Vymaz;46;49400
DajData/NastavData;46;13400
DajData/NastavData;46;13100
DajData/NastavData;46;13100
Vymaz;45;44400
Vloz;46;78100
DajData/NastavData;46;23700
Vymaz;45;47400
DajData/NastavData;45;13400
DajData/NastavData;45;18300
Vymaz;44;44400
Vloz;45;44800
DajIndex;45;524100
DajData/NastavData;45;13100
Vloz;46;48500
Vloz;47;44000
Vymaz;46;44000
DajData/NastavData;46;13200
DajData/NastavData;46;13100
Vymaz;45;13400
DajData/NastavData;45;13200
Vymaz;44;13400
Vloz;45;44800
DajIndex;45;521900
DajIndex;45;529000
DajData/NastavData;45;13200
DajIndex;45;522800
DajIndex;45;556300
DajIndex;45;601800
DajData/NastavData;45;13200
DajData/NastavData;45;13200
DajData/NastavData;45;13000
DajData/NastavData;45;13100
Vloz;46;9700
Vymaz;45;44800
DajData/NastavData;45;13500
DajData/NastavData;45;13200
DajData/NastavData;45;13000
Vymaz;44;44500
DajData/NastavData;44;13200
DajIndex;44;513800
DajData/NastavData;44;13200
Vymaz;43;44500
Vloz;44;44700
Vloz;45;44500
DajData/NastavData;45;13400
DajData/NastavData;45;13200
DajData/NastavData;45;12900
DajData/NastavData;45;13000
DajData/NastavData;45;12900
Vymaz;44;44200
Vloz;45;9800
Vloz;46;10000
Vymaz;45;44100
Vloz;46;44400
Vymaz;45;44700
Vymaz;44;16700
Vloz;45;9700
DajData/NastavData;45;13200
DajData/NastavData;45;13100
DajData/NastavData;45;13000
Vloz;46;44700
DajData/NastavData;46;13200
Vymaz;45;13500
DajData/NastavData;45;13000
DajData/NastavData;45;12900
DajData/NastavData;45;12900
DajData/NastavData;45;13000
Vymaz;44;44800
Vymaz;43;13500
Vloz;44;44700
DajData/NastavData;44;13600
Vymaz;43;13500
DajData/NastavData;43;13200
DajData/NastavData;43;13000
Vymaz;42;13400
DajData/NastavData;42;13300
DajData/NastavData;42;13100
DajData/NastavData;42;13000
Vymaz;41;51600
DajData/NastavData;41;13500
Vloz;42;9600
DajData/NastavData;42;13400
Vloz;43;44400
Vloz;44;44200
Vloz;45;44000
DajIndex;45;528100
Vloz;46;44500
Vloz;47;67300
DajData/NastavData;47;13500
Vloz;48;44900
DajData/NastavData;48;13200
DajData/NastavData;48;13000
Vloz;49;44200
DajData/NastavData;49;13100
Vymaz;48;13400
Vloz;49;9700
Vymaz;48;13300
Vloz;49;44200
DajData/NastavData;49;13200
DajData/NastavData;49;13000
DajData/NastavData;49;13400
Vloz;50;44200
DajData/NastavData;50;13200
DajData/NastavData;50;13100
Vloz;51;44800
Vloz;52;9600
Vymaz;51;44200
Vymaz;50;13700
Vloz;51;44800
Vloz;52;44000
Vymaz;51;13300
DajData/NastavData;51;13300
DajData/NastavData;51;13400
Vymaz;50;13400
DajData/NastavData;50;13200
Vloz;51;44900
Vymaz;50;44600
Vymaz;49;44300
DajData/NastavData;49;13300
DajData/NastavData;49;13100
DajData/NastavData;49;13100
DajData/NastavData;49;13300
DajIndex;49;643900
Vymaz;48;44800
Vloz;49;10100
DajData/NastavData;49;13300
DajIndex;49;574000
Vloz;50;9800
DajData/NastavData;50;13200
DajIndex;50;582100
DajData/NastavData;50;13300
Vloz;51;44700
Vloz;52;64300
DajData/NastavData;52;13400
DajData/NastavData;52;13000
DajData/NastavData;52;13200
DajData/NastavData;52;13200
Vloz;53;44600
DajData/NastavData;53;13100
DajData/NastavData;53;13400
Vloz;54;44900
DajData/NastavData;54;13000
Vymaz;53;13700
Vloz;54;44700
DajData/NastavData;54;13100
DajData/NastavData;54;13200
Vloz;55;44800
Vloz;56;9600
DajData/NastavData;56;13000
DajData/NastavData;56;13000
Vloz;57;44600
Vloz;58;44900
Vloz;59;48200
DajData/NastavData;59;13400
DajData/NastavData;59;13000
Vloz;60;44500
DajData/NastavData;60;13400
DajIndex;60;707700
DajData/NastavData;60;17800
Vymaz;59;13600
Vloz;60;44400
DajIndex;60;697200
DajData/NastavData;60;13200
Vymaz;59;43900
DajData/NastavData;59;13300
DajData/NastavData;59;13300
Vymaz;58;44600
DajData/NastavData;58;13200
Vloz;59;9500
DajData/NastavData;59;13200
DajData/NastavData;59;13100
Vymaz;58;44500
DajIndex;58;688800
DajData/NastavData;58;13400
DajData/NastavData;58;13300
Vymaz;57;44400
Vymaz;56;43900
Vymaz;55;44200
DajData/NastavData;55;13300
Vymaz;54;13600
Vloz;55;44700
Vymaz;54;13500
DajData/NastavData;54;13200
Vloz;55;44400
DajData/NastavData;55;13200
DajData/NastavData;55;13200
DajData/NastavData;55;13300
DajData/NastavData;55;13300
DajData/NastavData;55;13100
DajData/NastavData;55;13500
Vymaz;54;44600
Vymaz;53;44000
DajData/NastavData;53;13400
DajData/NastavData;53;13300
Vymaz;52;13700
DajData/NastavData;52;13300
DajData/NastavData;52;13200
Vymaz;51;44300
DajIndex;51;593500
Vymaz;50;43900
Vloz;51;48700
Vloz;52;44700
Vymaz;51;13400
DajData/NastavData;51;13300
DajData/NastavData;51;13200
DajData/NastavData;51;13100
DajData/NastavData;51;13300
DajData/NastavData;51;13100
DajData/NastavData;51;13100
DajData/NastavData;51;13200
Vymaz;50;13700
Vloz;51;44900
Vymaz;50;44300
DajData/NastavData;50;13300
DajData/NastavData;50;13400
DajData/NastavData;50;13100
Vloz;51;9800
DajData/NastavData;51;13200
Vymaz;50;13500
DajData/NastavData;50;13200
Vloz;51;9700
DajData/NastavData;51;13100
Vymaz;50;13300
DajData/NastavData;50;16500
DajIndex;50;584400
Vymaz;49;13400
Vloz;50;45000
Vymaz;49;44200
Vymaz;48;44100
DajData/NastavData;48;13300
DajData/NastavData;48;13000
DajIndex;48;562700
DajData/NastavData;48;13200
DajData/NastavData;48;13300
DajIndex;48;597000
Vloz;49;44900
DajData/NastavData;49;13100
DajData/NastavData;49;13200
Vymaz;48;13500
Vymaz;47;44500
Vloz;48;9900
DajData/NastavData;48;13200
DajData/NastavData;48;13100
DajIndex;48;570100
DajData/NastavData;48;13400
DajData/NastavData;48;13100
Vymaz;47;13300
Vloz;48;45000
DajData/NastavData;48;13200
DajData/NastavData;48;13100
Vymaz;47;13300
DajData/NastavData;47;13300
DajData/NastavData;47;13200
DajData/NastavData;47;13200
Vloz;48;45300
DajData/NastavData;48;13000
Vloz;49;9600
DajData/NastavData;49;13100
Vymaz;48;44300
DajData/NastavData;48;13200
DajData/NastavData;48;13200
Vymaz;47;48000
DajData/NastavData;47;13300
DajData/NastavData;47;13200
Vloz;48;9700
DajData/NastavData;48;13200
DajData/NastavData;48;12900
DajData/NastavData;48;13100
Vymaz;47;44000
Vloz;48;44700
Vloz;49;9600
Vymaz;48;13500
Vymaz;47;44200
DajData/NastavData;47;13100
DajData/NastavData;47;13100
DajData/NastavData;47;13100
Vloz;48;9500
Vloz;49;44500
DajData/NastavData;49;13000
DajData/NastavData;49;13200
DajData/NastavData;49;13200
DajData/NastavData;49;12900
DajData/NastavData;49;13300
DajIndex;49;571500
Vymaz;48;44300
Vymaz;47;44000
Vymaz;46;44200
Vloz;47;9600
DajData/NastavData;47;13100
DajData/NastavData;47;13200
DajData/NastavData;47;13200
DajData/NastavData;47;13100
DajData/NastavData;47;13200
Vymaz;46;45000
DajData/NastavData;46;13300
Vymaz;45;13500
DajData/NastavData;45;13300
Vloz;46;44600
DajData/NastavData;46;13000
Vymaz;45;44300
Vymaz;44;13400
DajData/NastavData;44;13200
Vymaz;43;16600
Vloz;44;9700
DajData/NastavData;44;13100
Vymaz;43;44700
DajData/NastavData;43;13300
DajData/NastavData;43;13000
DajIndex;43;656500
DajData/NastavData;43;19600
DajData/NastavData;43;20000
DajData/NastavData;43;20200
DajData/NastavData;43;15300
DajData/NastavData;43;13200
Vymaz;42;13700
DajData/NastavData;42;13200
DajData/NastavData;42;13100
DajData/NastavData;42;13300
DajData/NastavData;42;13000
Vymaz;41;45300
Vloz;42;45100
DajData/NastavData;42;13500
DajData/NastavData;42;13000
Vymaz;41;13300
DajData/NastavData;41;12900
DajData/NastavData;41;13000
Vymaz;40;44400
Vymaz;39;44100
DajData/NastavData;39;13500
Vloz;40;45200
DajData/NastavData;40;13200
Vymaz;39;13600
Vymaz;38;13400
DajData/NastavData;38;13100
DajData/NastavData;38;13100
Vymaz;37;13500
DajData/NastavData;37;13200
DajData/NastavData;37;13100
Vloz;38;44700
DajData/NastavData;38;13000
DajData/NastavData;38;13400
DajData/NastavData;38;13100
DajIndex;38;442600
DajIndex;38;456700
Vloz;39;62900
Vymaz;38;13700
DajData/NastavData;38;13400
DajData/NastavData;38;13100
Vloz;39;44500
DajData/NastavData;39;13200
DajData/NastavData;39;13000
Vloz;40;44600
Vloz;41;44100
Vloz;42;44500
Vymaz;41;13700
DajIndex;41;483800
DajData/NastavData;41;13600
Vymaz;40;44300
Vymaz;39;44100
DajData/NastavData;39;13300
DajData/NastavData;39;13300
Vymaz;38;44300
DajData/NastavData;38;13100
Vymaz;37;13400
DajIndex;37;432600
Vymaz;36;48000
Vloz;37;9800
Vymaz;36;44500
Vloz;37;9800
Vloz;38;44500
DajData/NastavData;38;13200
DajData/NastavData;38;13000
Vloz;39;44300
Vloz;40;44200
DajData/NastavData;40;13100
DajData/NastavData;40;13200
DajIndex;40;481700
DajData/NastavData;40;13200
Vloz;41;9700
DajData/NastavData;41;13000
DajData/NastavData;41;13100
Vloz;42;44700
Vymaz;41;44000
DajIndex;41;482300
DajData/NastavData;41;13500
Vloz;42;44400
DajData/NastavData;42;13200
DajData/NastavData;42;13500
Vloz;43;9700
Vloz;44;9400
DajData/NastavData;44;13300
DajData/NastavData;44;13100
DajData/NastavData;44;13000
DajData/NastavData;44;13400
DajIndex;44;514500
DajIndex;44;533300
Vymaz;43;13600
Vymaz;42;44600
Vymaz;41;13300
Vloz;42;44400
DajData/NastavData;42;13100
DajData/NastavData;42;12900
DajIndex;42;493400
DajData/NastavData;42;13200
DajData/NastavData;42;13000
DajIndex;42;487300
DajIndex;42;491200
DajData/NastavData;42;13200
Vloz;43;44600
Vymaz;42;13400
DajData/NastavData;42;13200
DajData/NastavData;42;13000
DajData/NastavData;42;13100
Vymaz;41;44000
DajData/NastavData;41;13300
DajIndex;41;479300
Vymaz;40;13400
Vymaz;39;44300
DajData/NastavData;39;13200
DajIndex;39;456700
Vloz;40;44600
Vymaz;39;44500
Vymaz;38;13400
DajData/NastavData;38;16500
DajData/NastavData;38;13200
DajIndex;38;440500
DajIndex;38;441900
DajData/NastavData;38;13500
DajData/NastavData;38;13000
Vymaz;37;43900
Vloz;38;44800
Vymaz;37;44100
Vymaz;36;13300
Vloz;37;44000
Vloz;38;44200
Vloz;39;9600
DajIndex;39;456600
Vloz;40;9800
DajData/NastavData;40;13200
DajData/NastavData;40;13900
DajIndex;40;467700
