Operacia;PocetPrvkov;TrvanieOperacie
Vymaz;75;13300
Vloz;76;44400
DajIndex;76;889600
Vloz;77;44400
DajIndex;77;904900
Vymaz;76;13500
Vloz;77;44600
Vymaz;76;43900
Vloz;77;9600
DajIndex;77;905000
DajData/NastavData;77;13300
Vymaz;76;44400
Vymaz;75;44100
DajIndex;75;867900
Vymaz;74;13300
Vymaz;73;44200
Vymaz;72;43600
Vloz;73;44400
Vymaz;72;13500
DajIndex;72;855900
Vymaz;71;44500
DajData/NastavData;71;13100
Vymaz;70;43900
Vymaz;69;13300
Vloz;70;9700
DajData/NastavData;70;13000
DajData/NastavData;70;13200
Vymaz;69;13600
Vymaz;68;44200
Vymaz;67;13200
DajIndex;67;783700
DajIndex;67;780300
Vymaz;66;44400
Vymaz;65;43400
DajData/NastavData;65;13300
Vloz;66;9400
Vloz;67;9200
Vloz;68;44100
Vymaz;67;13100
Vloz;68;44700
Vloz;69;9700
DajData/NastavData;69;12900
Vloz;70;9200
Vymaz;69;13400
DajData/NastavData;69;13000
Vymaz;68;44400
DajData/NastavData;68;13100
Vymaz;67;13400
Vloz;68;9400
Vymaz;67;71800
Vymaz;66;68200
Vymaz;65;64900
Vloz;66;79800
DajIndex;66;919100
DajData/NastavData;66;13500
Vloz;67;46400
Vymaz;66;13600
Vymaz;65;13400
DajIndex;65;775400
Vloz;66;44700
DajIndex;66;760700
Vloz;67;9800
Vymaz;66;45100
DajData/NastavData;66;13300
Vloz;67;44700
DajData/NastavData;67;13100
DajData/NastavData;67;13000
Vymaz;66;46400
Vymaz;65;13500
Vloz;66;44700
Vloz;67;9500
Vloz;68;44400
Vloz;69;9500
Vloz;70;44500
Vloz;71;43800
DajData/NastavData;71;13100
Vymaz;70;13300
Vymaz;69;43800
Vloz;70;9500
DajData/NastavData;70;13000
Vymaz;69;44400
Vloz;70;44000
Vymaz;69;43800
Vymaz;68;43700
DajData/NastavData;68;13100
Vymaz;67;13400
Vloz;68;44200
DajData/NastavData;68;13300
Vymaz;67;44300
Vloz;68;43900
Vloz;69;9600
DajData/NastavData;69;13100
Vloz;70;44400
DajData/NastavData;70;13000
Vymaz;69;13200
Vloz;70;44200
DajData/NastavData;70;13000
Vloz;71;43900
Vymaz;70;43800
Vymaz;69;43900
Vloz;70;9500
DajData/NastavData;70;12900
Vymaz;69;13200
Vymaz;68;13200
Vloz;69;9400
DajIndex;69;942100
Vymaz;68;46000
DajData/NastavData;68;13200
Vloz;69;45000
Vymaz;68;44000
DajIndex;68;789500
DajIndex;68;788700
Vloz;69;44100
DajData/NastavData;69;13100
Vloz;70;45800
Vloz;71;9500
DajData/NastavData;71;13300
Vloz;72;44200
DajIndex;72;837200
Vymaz;71;13700
Vloz;72;44800
Vloz;73;13100
Vloz;74;44500
DajIndex;74;861400
Vloz;75;9700
Vloz;76;44100
Vymaz;75;44000
Vymaz;74;13400
Vymaz;73;44000
DajIndex;73;842800
Vloz;74;9800
DajIndex;74;1018100
DajData/NastavData;74;13900
Vloz;75;44600
DajIndex;75;866600
Vloz;76;9800
Vymaz;75;13500
Vymaz;74;13200
DajData/NastavData;74;13000
DajData/NastavData;74;13400
DajIndex;74;860000
Vymaz;73;43900
Vymaz;72;13500
Vloz;73;13600
Vymaz;72;44600
DajData/NastavData;72;13200
Vloz;73;44500
Vloz;74;9400
Vloz;75;44100
Vloz;76;44100
Vymaz;75;43700
Vymaz;74;43900
DajData/NastavData;74;13200
Vymaz;73;43700
Vloz;74;9700
Vymaz;73;13500
DajData/NastavData;73;13100
Vymaz;72;13300
Vymaz;71;43700
Vymaz;70;43700
Vymaz;69;44100
Vloz;70;44400
Vloz;71;9500
Vymaz;70;13300
Vloz;71;9500
DajData/NastavData;71;13200
DajIndex;71;868900
Vloz;72;44800
Vymaz;71;44000
Vloz;72;44400
Vymaz;71;43600
Vymaz;70;43700
Vloz;71;44000
DajData/NastavData;71;13400
Vloz;72;9400
Vymaz;71;13400
Vymaz;70;44000
DajData/NastavData;70;13100
Vymaz;69;43700
Vymaz;68;43600
Vymaz;67;43700
DajData/NastavData;67;13400
Vloz;68;44400
DajData/NastavData;68;13100
DajData/NastavData;68;13100
Vloz;69;44400
Vymaz;68;44000
Vymaz;67;13300
Vymaz;66;43900
DajData/NastavData;66;13700
Vymaz;65;48000
Vloz;66;44100
DajIndex;66;768300
Vloz;67;47100
Vloz;68;44100
Vymaz;67;43900
Vloz;68;9700
Vymaz;67;13500
Vymaz;66;43600
Vloz;67;44100
Vloz;68;9600
DajData/NastavData;68;13000
DajData/NastavData;68;12900
Vymaz;67;44200
Vymaz;66;44400
DajData/NastavData;66;13000
Vloz;67;44200
Vloz;68;44100
Vymaz;67;13300
Vymaz;66;44000
DajIndex;66;764100
DajData/NastavData;66;13100
Vloz;67;47700
Vloz;68;44000
DajData/NastavData;68;12900
Vymaz;67;45300
Vloz;68;9600
Vloz;69;9300
DajData/NastavData;69;13000
Vymaz;68;13400
Vloz;69;9400
Vymaz;68;13500
Vloz;69;44100
Vymaz;68;43700
DajData/NastavData;68;13100
DajData/NastavData;68;13300
Vloz;69;44300
DajData/NastavData;69;13200
Vymaz;68;44000
DajData/NastavData;68;13200
Vymaz;67;13300
Vloz;68;44200
Vymaz;67;43800
Vymaz;66;43600
Vloz;67;44200
Vymaz;66;13300
DajData/NastavData;66;13000
Vloz;67;44600
Vymaz;66;13300
Vloz;67;43700
DajData/NastavData;67;13000
DajIndex;67;787500
Vymaz;66;13700
DajData/NastavData;66;13100
Vloz;67;45100
Vymaz;66;45600
Vloz;67;9600
Vymaz;66;43700
Vymaz;65;43700
Vloz;66;9500
Vloz;67;43900
Vymaz;66;43500
DajData/NastavData;66;13300
Vymaz;65;13200
DajIndex;65;848400
Vloz;66;44800
DajIndex;66;767200
DajData/NastavData;66;13200
DajData/NastavData;66;13200
Vymaz;65;13500
Vloz;66;9700
Vloz;67;44700
Vloz;68;9500
Vymaz;67;44100
Vymaz;66;44000
DajIndex;66;761600
Vloz;67;44300
Vloz;68;43800
Vloz;69;47700
Vymaz;68;43800
Vloz;69;45500
DajData/NastavData;69;13000
Vloz;70;44100
Vloz;71;43700
Vloz;72;43700
Vloz;73;43800
DajData/NastavData;73;13000
Vloz;74;43900
Vloz;75;43800
DajData/NastavData;75;13200
DajData/NastavData;75;13200
Vymaz;74;13200
DajData/NastavData;74;12800
DajIndex;74;858900
Vymaz;73;13400
DajData/NastavData;73;13300
Vloz;74;44200
DajData/NastavData;74;13100
Vymaz;73;43900
Vloz;74;44000
Vymaz;73;13500
Vymaz;72;13100
DajData/NastavData;72;13900
Vloz;73;44700
Vymaz;72;44000
Vymaz;71;13400
Vymaz;70;13100
Vymaz;69;13300
Vloz;70;44200
Vloz;71;9600
Vymaz;70;13600
Vloz;71;44400
DajData/NastavData;71;13200
Vloz;72;44400
Vloz;73;9700
Vloz;74;44300
DajData/NastavData;74;13100
Vymaz;73;44200
DajIndex;73;846800
DajIndex;73;844400
Vloz;74;9600
Vymaz;73;44900
Vymaz;72;43900
DajIndex;72;834400
Vloz;73;9600
Vloz;74;45000
DajData/NastavData;74;13200
Vymaz;73;44900
Vymaz;72;13300
Vloz;73;44200
Vymaz;72;50700
DajIndex;72;839800
DajData/NastavData;72;13000
Vymaz;71;46100
Vymaz;70;43900
DajIndex;70;803800
Vymaz;69;44200
DajData/NastavData;69;13200
Vloz;70;9600
Vloz;71;9700
DajData/NastavData;71;13100
Vloz;72;44600
DajData/NastavData;72;13200
Vymaz;71;44000
Vloz;72;66100
Vymaz;71;22200
Vymaz;70;13600
Vymaz;69;44300
Vloz;70;44200
Vloz;71;44200
Vymaz;70;44100
Vymaz;69;43500
Vymaz;68;13500
Vymaz;67;43900
Vloz;68;45700
Vloz;69;44200
Vymaz;68;43700
Vloz;69;43800
Vloz;70;9600
Vloz;71;44700
DajData/NastavData;71;13100
Vymaz;70;13300
Vymaz;69;13400
DajIndex;69;801300
Vymaz;68;13200
Vymaz;67;13000
Vymaz;66;44300
Vymaz;65;44000
Vymaz;64;44000
Vloz;65;44300
DajData/NastavData;65;13100
DajIndex;65;760600
Vymaz;64;13300
Vloz;65;44600
Vymaz;64;43700
Vymaz;63;13300
Vymaz;62;44400
DajData/NastavData;62;13100
Vymaz;61;13200
Vymaz;60;43700
Vymaz;59;13200
Vloz;60;54200
Vymaz;59;46000
Vloz;60;44700
DajData/NastavData;60;13100
Vloz;61;44300
Vymaz;60;13500
DajData/NastavData;60;13200
DajIndex;60;730600
DajData/NastavData;60;13300
Vloz;61;44800
Vloz;62;43700
DajIndex;62;737200
Vloz;63;45200
Vymaz;62;13500
Vloz;63;48600
Vloz;64;44600
Vloz;65;43700
Vloz;66;9500
Vymaz;65;44200
Vymaz;64;13100
Vloz;65;44000
Vymaz;64;13100
DajData/NastavData;64;13300
Vloz;65;44600
Vymaz;64;43600
DajData/NastavData;64;13000
Vymaz;63;43900
Vloz;64;9400
DajIndex;64;744400
DajData/NastavData;64;13000
Vymaz;63;44400
Vloz;64;44400
Vymaz;63;43400
Vloz;64;44400
Vloz;65;44200
Vloz;66;44000
Vloz;67;44500
Vymaz;66;13400
DajData/NastavData;66;13300
Vloz;67;44000
DajData/NastavData;67;13300
DajIndex;67;779300
Vloz;68;43900
Vymaz;67;44100
DajIndex;67;781600
DajData/NastavData;67;13000
Vymaz;66;44000
Vymaz;65;13200
DajData/NastavData;65;13100
DajData/NastavData;65;13100
DajIndex;65;774800
Vymaz;64;13300
Vymaz;63;43900
DajData/NastavData;63;13100
Vymaz;62;43600
DajData/NastavData;62;13200
Vymaz;61;43900
Vymaz;60;43600
Vloz;61;9600
Vloz;62;44100
Vloz;63;9500
Vloz;64;44200
Vloz;65;44300
DajData/NastavData;65;13100
Vloz;66;63200
DajData/NastavData;66;13500
DajIndex;66;824900
Vloz;67;45900
Vloz;68;9500
Vloz;69;44800
DajData/NastavData;69;13000
Vloz;70;43800
Vloz;71;44400
Vymaz;70;43800
Vymaz;69;13200
Vymaz;68;13100
DajIndex;68;811700
Vloz;69;9900
DajData/NastavData;69;13200
DajIndex;69;821900
DajData/NastavData;69;13300
DajData/NastavData;69;13000
DajIndex;69;796400
DajIndex;69;797300
Vloz;70;45900
Vymaz;69;13300
Vloz;70;9600
Vloz;71;44400
DajIndex;71;828100
DajData/NastavData;71;13300
Vymaz;70;44100
Vloz;71;43600
Vloz;72;44000
Vymaz;71;44000
Vymaz;70;44000
DajData/NastavData;70;13100
Vymaz;69;43600
DajData/NastavData;69;13000
DajIndex;69;799000
Vloz;70;44000
DajIndex;70;810800
Vymaz;69;13400
DajIndex;69;804100
Vloz;70;9600
DajData/NastavData;70;13100
DajData/NastavData;70;13000
Vloz;71;9400
Vymaz;70;44400
Vymaz;69;43600
DajIndex;69;799200
Vloz;70;44600
DajData/NastavData;70;13000
Vloz;71;44200
Vymaz;70;43700
Vymaz;69;13300
Vymaz;68;44100
Vymaz;67;43700
Vloz;68;9700
Vymaz;67;13500
DajIndex;67;862000
DajData/NastavData;67;13200
DajIndex;67;775500
Vymaz;66;13300
Vymaz;65;44300
DajData/NastavData;65;13200
Vymaz;64;13200
Vymaz;63;13200
Vloz;64;44700
Vloz;65;44100
Vymaz;64;43800
Vymaz;63;43900
Vymaz;62;44200
Vloz;63;9600
DajData/NastavData;63;13200
Vymaz;62;44200
Vymaz;61;13400
DajData/NastavData;61;13000
Vloz;62;9500
Vloz;63;9300
Vloz;64;44500
DajData/NastavData;64;13100
Vymaz;63;44100
DajIndex;63;730200
Vymaz;62;44200
DajIndex;62;714900
Vloz;63;9400
Vymaz;62;43500
Vloz;63;44000
Vymaz;62;13300
Vloz;63;9400
Vymaz;62;13300
Vymaz;61;13100
DajData/NastavData;61;14000
DajData/NastavData;61;13200
Vymaz;60;44000
DajIndex;60;694000
Vloz;61;44500
Vymaz;60;13200
Vymaz;59;43300
DajData/NastavData;59;13200
Vloz;60;44000
Vymaz;59;43700
DajIndex;59;682400
Vymaz;58;44100
Vymaz;57;44000
Vloz;58;45000
DajData/NastavData;58;13100
Vloz;59;15700
Vymaz;58;44400
Vymaz;57;44100
DajData/NastavData;57;13400
Vymaz;56;44200
Vloz;57;44600
DajIndex;57;663500
Vloz;58;44300
Vymaz;57;44200
DajData/NastavData;57;13100
Vymaz;56;44000
Vymaz;55;44000
Vymaz;54;45500
Vloz;55;44500
Vloz;56;44400
Vloz;57;43800
Vymaz;56;43800
DajData/NastavData;56;13200
Vloz;57;9500
Vloz;58;44200
Vloz;59;44400
Vymaz;58;44300
Vloz;59;44500
DajData/NastavData;59;13000
Vymaz;58;13300
DajData/NastavData;58;13200
Vymaz;57;13400
Vloz;58;9400
Vymaz;57;44200
Vloz;58;44500
Vloz;59;63800
Vymaz;58;44100
Vloz;59;44300
Vymaz;58;43800
Vloz;59;9700
DajData/NastavData;59;13200
Vloz;60;44400
Vymaz;59;13500
Vymaz;58;43700
DajData/NastavData;58;13400
Vloz;59;44400
Vymaz;58;43900
DajData/NastavData;58;13100
Vymaz;57;44000
Vloz;58;9600
Vloz;59;44800
DajIndex;59;686200
Vymaz;58;44400
Vloz;59;44200
DajData/NastavData;59;12800
Vymaz;58;13200
DajData/NastavData;58;12900
Vymaz;57;43900
DajData/NastavData;57;13300
Vymaz;56;44000
Vloz;57;44800
Vloz;58;44200
Vymaz;57;18200
Vloz;58;62600
Vymaz;57;21700
DajData/NastavData;57;13800
Vloz;58;44100
Vloz;59;44100
DajIndex;59;682400
Vloz;60;44200
Vymaz;59;44100
DajIndex;59;689000
Vymaz;58;13500
Vloz;59;44400
Vymaz;58;43700
DajData/NastavData;58;13300
Vloz;59;44200
Vloz;60;43900
Vloz;61;9600
DajData/NastavData;61;12900
Vloz;62;44200
Vymaz;61;43800
Vloz;62;9500
Vymaz;61;13400
Vloz;62;44400
DajData/NastavData;62;13100
DajIndex;62;732000
DajIndex;62;719300
DajData/NastavData;62;13100
Vymaz;61;44200
Vloz;62;9600
DajIndex;62;721100
Vloz;63;44300
Vymaz;62;13700
Vloz;63;9600
DajData/NastavData;63;13000
Vloz;64;44300
Vymaz;63;44200
Vloz;64;44200
Vloz;65;9600
Vloz;66;44400
Vloz;67;9300
DajIndex;67;782300
Vymaz;66;44300
Vloz;67;44300
Vymaz;66;13500
DajData/NastavData;66;13200
Vloz;67;44200
DajIndex;67;773600
Vloz;68;44500
Vymaz;67;44300
DajData/NastavData;67;13100
Vloz;68;9600
DajData/NastavData;68;13100
Vymaz;67;45800
DajData/NastavData;67;13000
Vymaz;66;13400
Vloz;67;44400
DajIndex;67;775700
Vloz;68;67200
DajData/NastavData;68;19700
Vymaz;67;20800
DajData/NastavData;67;22500
DajData/NastavData;67;16000
Vloz;68;45000
Vloz;69;44100
Vloz;70;43800
Vymaz;69;13200
Vymaz;68;44000
Vloz;69;43900
Vloz;70;43900
Vymaz;69;43800
Vymaz;68;43900
Vloz;69;57400
DajData/NastavData;69;13200
DajIndex;69;795900
DajData/NastavData;69;13200
DajData/NastavData;69;13000
Vloz;70;46300
Vymaz;69;43900
DajData/NastavData;69;13100
Vymaz;68;44100
Vloz;69;44000
Vymaz;68;13200
Vymaz;67;13100
Vloz;68;9700
Vymaz;67;44200
Vymaz;66;13700
Vloz;67;44300
Vloz;68;44000
Vymaz;67;44100
Vloz;68;44700
Vymaz;67;43700
DajData/NastavData;67;19600
DajIndex;67;1040400
Vloz;68;11000
Vymaz;67;45100
Vymaz;66;44100
Vloz;67;44100
Vymaz;66;43700
DajData/NastavData;66;13100
DajData/NastavData;66;13000
Vloz;67;9400
Vloz;68;44000
Vloz;69;9400
Vloz;70;9300
Vloz;71;9200
DajData/NastavData;71;13100
Vloz;72;9200
Vloz;73;44100
DajData/NastavData;73;13100
DajData/NastavData;73;13000
DajData/NastavData;73;12900
Vloz;74;9600
DajIndex;74;862200
DajData/NastavData;74;13200
Vymaz;73;44000
DajIndex;73;844200
DajData/NastavData;73;13000
Vloz;74;44900
Vymaz;73;43900
Vloz;74;43700
Vloz;75;121200
Vloz;76;44600
DajIndex;76;883200
Vloz;77;9800
DajData/NastavData;77;13100
Vloz;78;48400
Vloz;79;9500
Vymaz;78;44600
DajData/NastavData;78;13300
DajData/NastavData;78;13000
DajData/NastavData;78;13100
Vymaz;77;44300
DajIndex;77;923400
Vymaz;76;44400
Vymaz;75;43600
Vloz;76;44000
Vloz;77;44400
Vloz;78;9600
DajIndex;78;913400
Vymaz;77;44200
DajData/NastavData;77;13300
DajIndex;77;903900
Vymaz;76;13400
DajData/NastavData;76;13100
DajData/NastavData;76;13000
Vymaz;75;15000
Vloz;76;9500
Vloz;77;44700
Vymaz;76;13300
Vymaz;75;43800
Vloz;76;44300
DajData/NastavData;76;13100
Vloz;77;9500
DajData/NastavData;77;12900
Vloz;78;9400
Vloz;79;9200
Vymaz;78;13400
Vloz;79;44400
Vymaz;78;13300
Vymaz;77;13400
Vloz;78;44300
Vymaz;77;13200
DajIndex;77;887700
Vymaz;76;43800
DajData/NastavData;76;13100
DajIndex;76;961500
DajData/NastavData;76;13100
Vymaz;75;13600
Vloz;76;9600
Vloz;77;9400
Vloz;78;9300
Vymaz;77;46500
Vloz;78;44000
DajData/NastavData;78;13000
DajIndex;78;908300
DajData/NastavData;78;13100
Vloz;79;9300
Vloz;80;44700
DajData/NastavData;80;13100
Vloz;81;44300
Vymaz;80;44600
Vymaz;79;44200
DajData/NastavData;79;13300
Vymaz;78;44400
DajData/NastavData;78;13100
Vymaz;77;43900
Vymaz;76;43900
Vloz;77;44400
Vloz;78;44100
DajData/NastavData;78;13000
DajData/NastavData;78;13100
DajIndex;78;909800
Vymaz;77;44100
DajData/NastavData;77;13200
DajData/NastavData;77;13200
DajData/NastavData;77;12800
DajIndex;77;895100
Vymaz;76;44200
Vloz;77;9600
Vymaz;76;13400
Vymaz;75;43700
Vymaz;74;43500
DajData/NastavData;74;13000
Vloz;75;9400
Vymaz;74;44500
Vymaz;73;43900
Vymaz;72;13100
DajIndex;72;858800
Vymaz;71;44400
DajData/NastavData;71;13300
Vloz;72;44700
Vloz;73;44400
Vymaz;72;13400
Vymaz;71;43700
Vymaz;70;43500
Vymaz;69;44000
Vloz;70;9600
Vloz;71;44900
Vymaz;70;13300
Vymaz;69;44000
DajData/NastavData;69;13000
Vloz;70;44200
Vymaz;69;13200
Vloz;70;44200
Vloz;71;9600
DajData/NastavData;71;13300
Vymaz;70;44000
DajData/NastavData;70;13100
Vymaz;69;44600
Vloz;70;9400
Vloz;71;44000
Vloz;72;44300
Vloz;73;44600
Vloz;74;44100
Vloz;75;9400
DajData/NastavData;75;14800
DajData/NastavData;75;13200
DajIndex;75;862700
Vloz;76;48700
Vymaz;75;13500
Vymaz;74;13100
DajData/NastavData;74;13000
DajData/NastavData;74;13200
DajIndex;74;897400
Vloz;75;47300
Vymaz;74;13700
Vloz;75;9700
DajData/NastavData;75;13100
Vloz;76;9600
Vloz;77;44700
Vloz;78;44100
DajData/NastavData;78;13100
DajData/NastavData;78;12900
Vloz;79;44200
Vymaz;78;44400
DajData/NastavData;78;13200
DajData/NastavData;78;13200
DajData/NastavData;78;13300
DajData/NastavData;78;13000
Vymaz;77;13400
Vloz;78;44000
DajData/NastavData;78;13400
Vloz;79;9600
DajData/NastavData;79;13300
DajIndex;79;974100
Vymaz;78;46300
DajData/NastavData;78;17500
Vymaz;77;62600
Vymaz;76;67100
Vloz;77;11200
DajData/NastavData;77;13400
DajIndex;77;956700
DajData/NastavData;77;13200
Vymaz;76;44700
DajIndex;76;885200
DajIndex;76;889500
Vloz;77;44900
Vymaz;76;13500
Vloz;77;9500
Vloz;78;44600
Vymaz;77;13400
DajData/NastavData;77;13100
Vloz;78;44500
Vloz;79;9700
DajData/NastavData;79;13100
Vymaz;78;44100
DajIndex;78;899700
DajData/NastavData;78;13300
DajData/NastavData;78;12900
DajData/NastavData;78;16600
Vloz;79;9500
DajData/NastavData;79;13200
Vymaz;78;44500
DajData/NastavData;78;13000
Vloz;79;44700
Vloz;80;9600
Vymaz;79;44700
Vloz;80;44100
Vymaz;79;44300
Vymaz;78;43900
DajData/NastavData;78;13000
Vymaz;77;44300
DajData/NastavData;77;13100
DajIndex;77;899700
Vymaz;76;44000
Vymaz;75;44100
Vloz;76;44100
DajIndex;76;876200
DajIndex;76;888800
Vymaz;75;13600
Vymaz;74;13200
Vymaz;73;13200
Vloz;74;9700
Vymaz;73;44600
Vymaz;72;44100
Vloz;73;51900
Vloz;74;9700
Vloz;75;44600
Vloz;76;9500
Vymaz;75;44000
DajData/NastavData;75;13100
Vloz;76;9500
Vloz;77;9400
DajData/NastavData;77;13100
Vymaz;76;44100
Vloz;77;9400
Vloz;78;44500
Vymaz;77;44000
DajIndex;77;891800
DajIndex;77;888800
Vymaz;76;44100
Vloz;77;44100
Vloz;78;9500
Vymaz;77;50100
Vloz;78;14100
Vymaz;77;64900
DajData/NastavData;77;20700
Vloz;78;9900
DajData/NastavData;78;13400
DajData/NastavData;78;13000
DajIndex;78;902700
Vymaz;77;44500
Vymaz;76;44200
Vymaz;75;13300
Vymaz;74;13300
DajIndex;74;861600
DajIndex;74;865900
Vloz;75;9800
Vymaz;74;13400
DajData/NastavData;74;13300
Vymaz;73;13300
Vymaz;72;13200
Vymaz;71;44300
Vymaz;70;43700
Vloz;71;44000
Vloz;72;44200
Vymaz;71;13400
Vloz;72;44700
Vymaz;71;44200
Vymaz;70;13300
DajIndex;70;813300
Vymaz;69;13200
Vymaz;68;44300
DajData/NastavData;68;13200
DajData/NastavData;68;13100
Vloz;69;9400
DajData/NastavData;69;13100
Vloz;70;44500
Vloz;71;9500
Vloz;72;44200
Vloz;73;49400
DajIndex;73;849800
Vloz;74;44600
Vymaz;73;44200
DajData/NastavData;73;13200
Vymaz;72;44300
Vymaz;71;44200
Vloz;72;44100
DajIndex;72;831200
Vymaz;71;13700
Vymaz;70;45200
Vymaz;69;44100
Vymaz;68;13900
Vloz;69;69300
DajData/NastavData;69;13800
DajIndex;69;1009400
DajData/NastavData;69;20400
Vloz;70;20700
DajData/NastavData;70;17800
Vymaz;69;71700
Vymaz;68;73700
Vloz;69;74000
Vymaz;68;22700
Vymaz;67;73500
Vloz;68;17200
Vloz;69;73200
DajIndex;69;1061800
DajData/NastavData;69;13400
Vymaz;68;13400
DajData/NastavData;68;13000
Vymaz;67;44300
Vymaz;66;45700
Vymaz;65;43700
Vloz;66;44800
Vloz;67;9700
DajData/NastavData;67;13200
DajData/NastavData;67;12800
DajData/NastavData;67;13000
Vymaz;66;44000
Vloz;67;43700
Vymaz;66;13400
Vymaz;65;44200
Vloz;66;44000
Vloz;67;43700
Vymaz;66;43900
DajData/NastavData;66;13000
Vloz;67;44400
Vloz;68;9500
DajData/NastavData;68;13200
Vymaz;67;46100
Vloz;68;44500
DajIndex;68;868200
Vymaz;67;44400
Vloz;68;44400
Vloz;69;44000
Vymaz;68;44100
DajIndex;68;787000
Vymaz;67;13500
Vymaz;66;44200
DajIndex;66;765200
DajData/NastavData;66;13200
Vymaz;65;13300
Vymaz;64;44000
Vloz;65;44300
Vymaz;64;44000
DajData/NastavData;64;13000
Vloz;65;43900
DajData/NastavData;65;13100
Vloz;66;44200
Vymaz;65;13300
Vloz;66;9700
Vymaz;65;44100
Vymaz;64;43800
Vloz;65;44100
DajIndex;65;750000
Vymaz;64;44300
DajIndex;64;740000
Vymaz;63;13200
Vloz;64;44400
Vymaz;63;13200
Vloz;64;44000
Vloz;65;47800
Vymaz;64;43700
DajIndex;64;750500
Vymaz;63;14500
Vymaz;62;13700
DajData/NastavData;62;14000
Vymaz;61;45800
DajData/NastavData;61;14100
Vymaz;60;45900
Vymaz;59;45700
Vymaz;58;14000
Vymaz;57;56600
DajData/NastavData;57;26400
DajData/NastavData;57;15200
Vloz;58;45200
DajIndex;58;676900
Vloz;59;47600
Vloz;60;44100
Vloz;61;44100
Vloz;62;48000
DajData/NastavData;62;13100
DajData/NastavData;62;13100
Vloz;63;44300
DajData/NastavData;63;13200
Vymaz;62;14000
Vymaz;61;45000
Vloz;62;45200
Vloz;63;44300
Vloz;64;44200
Vloz;65;10100
Vymaz;64;44900
Vloz;65;44700
DajData/NastavData;65;14200
Vloz;66;14400
Vymaz;65;14600
DajIndex;65;1144800
Vloz;66;10600
Vymaz;65;13300
Vloz;66;45000
Vloz;67;44200
DajData/NastavData;67;13400
DajData/NastavData;67;13200
Vloz;68;44300
Vloz;69;9500
Vloz;70;9400
Vloz;71;44200
Vloz;72;44200
Vymaz;71;13400
DajData/NastavData;71;13100
DajData/NastavData;71;13200
DajIndex;71;947100
Vloz;72;47200
Vymaz;71;13600
Vloz;72;44100
DajData/NastavData;72;13200
Vymaz;71;13200
DajData/NastavData;71;12900
Vymaz;70;44300
Vloz;71;9600
DajData/NastavData;71;13100
Vymaz;70;44700
Vymaz;69;13200
DajIndex;69;798100
DajData/NastavData;69;13100
DajData/NastavData;69;13200
DajData/NastavData;69;13000
Vloz;70;9600
Vymaz;69;44400
Vloz;70;45500
Vloz;71;9300
Vloz;72;43900
Vloz;73;44500
Vloz;74;9500
Vymaz;73;13500
DajData/NastavData;73;13100
Vymaz;72;64600
Vloz;73;11200
Vloz;74;44400
Vymaz;73;44300
Vymaz;72;43700
Vymaz;71;43700
DajData/NastavData;71;13400
Vymaz;70;44200
Vloz;71;9600
Vloz;72;9400
DajData/NastavData;72;13200
Vloz;73;9400
DajData/NastavData;73;13200
Vloz;74;44300
Vymaz;73;48200
Vymaz;72;43800
Vloz;73;45000
Vymaz;72;13400
Vymaz;71;44400
Vloz;72;44000
Vloz;73;43800
Vymaz;72;13400
Vymaz;71;43700
Vymaz;70;13700
Vloz;71;9600
Vloz;72;9300
DajIndex;72;990800
Vymaz;71;67200
Vloz;72;14700
Vymaz;71;67300
DajData/NastavData;71;21800
DajIndex;71;1236800
Vloz;72;81200
Vymaz;71;68100
DajIndex;71;1351100
Vymaz;70;65500
Vloz;71;75700
Vymaz;70;64200
Vloz;71;73800
Vloz;72;74800
Vymaz;71;75600
Vloz;72;70400
Vymaz;71;62800
Vymaz;70;64400
Vymaz;69;72800
Vloz;70;72700
DajData/NastavData;70;23300
Vymaz;69;71800
Vymaz;68;24300
Vymaz;67;21800
Vloz;68;15800
Vymaz;67;70800
Vymaz;66;69900
Vymaz;65;67200
DajData/NastavData;65;21600
Vloz;66;73800
Vloz;67;16500
Vloz;68;73200
Vymaz;67;21100
DajIndex;67;1297900
DajIndex;67;1254500
DajIndex;67;1301700
Vloz;68;61600
Vymaz;67;63500
Vloz;68;86500
Vloz;69;66300
DajIndex;69;1192600
DajIndex;69;799900
Vloz;70;45300
Vymaz;69;47400
Vloz;70;44800
Vymaz;69;44800
DajData/NastavData;69;13100
Vloz;70;44300
Vloz;71;43800
Vloz;72;43700
DajData/NastavData;72;13100
Vloz;73;44400
Vymaz;72;44100
Vymaz;71;43600
Vloz;72;44300
Vloz;73;9700
Vymaz;72;13500
Vloz;73;44100
Vloz;74;44000
Vymaz;73;48900
Vymaz;72;44100
Vloz;73;43800
Vloz;74;44200
Vymaz;73;43900
Vymaz;72;13500
Vymaz;71;44300
Vymaz;70;13300
DajIndex;70;844100
Vloz;71;44800
DajIndex;71;839200
Vloz;72;44100
Vloz;73;9600
Vymaz;72;44300
Vymaz;71;13200
Vloz;72;9400
Vymaz;71;44000
Vymaz;70;44300
Vymaz;69;43600
Vloz;70;9300
DajData/NastavData;70;12900
Vloz;71;44400
Vloz;72;43800
DajIndex;72;848200
Vloz;73;9600
DajIndex;73;856100
Vymaz;72;44000
Vymaz;71;44900
DajIndex;71;859000
Vymaz;70;13400
Vloz;71;44300
Vloz;72;43700
DajData/NastavData;72;13600
DajData/NastavData;72;13200
DajIndex;72;841500
Vloz;73;49500
