Operacia;PocetPrvkov;TrvanieOperacie
Vloz;74;44500
Vymaz;73;44000
Vymaz;72;44300
Vloz;73;49900
Vloz;74;9500
Vloz;75;44200
Vloz;76;9400
Vloz;77;44400
Vymaz;76;43600
Vloz;77;44100
Vloz;78;9400
Vymaz;77;55200
Vloz;78;44300
Vymaz;77;44100
DajIndex;77;896700
Vymaz;76;13200
Vloz;77;44400
Vloz;78;9600
DajIndex;78;1350000
Vloz;79;52200
Vloz;80;45400
Vymaz;79;44300
Vymaz;78;44100
Vymaz;77;17800
Vloz;78;44700
Vloz;79;43600
Vloz;80;44100
Vloz;81;9600
Vloz;82;44300
Vloz;83;43900
DajData/NastavData;83;13000
Vymaz;82;44100
Vymaz;81;43900
Vloz;82;103200
Vloz;83;48700
Vloz;84;79800
Vloz;85;62500
Vloz;86;16500
Vymaz;85;14900
Vymaz;84;63400
Vymaz;83;27900
Vymaz;82;20400
Vloz;83;145100
Vymaz;82;42600
Vloz;83;10800
Vloz;84;45000
Vloz;85;9500
Vymaz;84;45300
Vymaz;83;13800
Vymaz;82;44800
Vymaz;81;44300
Vymaz;80;13300
Vymaz;79;13200
Vymaz;78;44000
Vymaz;77;13200
Vymaz;76;43900
Vymaz;75;13400
Vymaz;74;44700
Vymaz;73;13500
Vymaz;72;44300
Vymaz;71;44500
Vymaz;70;45700
Vloz;71;10700
Vloz;72;46200
Vymaz;71;22900
Vymaz;70;65400
Vymaz;69;70800
Vloz;70;76000
DajIndex;70;873600
Vloz;71;10500
Vymaz;70;45200
Vymaz;69;13700
Vloz;70;45000
Vymaz;69;13500
Vymaz;68;46300
Vloz;69;9800
Vymaz;68;14300
Vymaz;67;73200
Vloz;68;16100
DajIndex;68;827500
Vloz;69;45200
Vymaz;68;13400
Vymaz;67;43700
DajData/NastavData;67;13300
Vymaz;66;43800
Vymaz;65;13500
Vymaz;64;13100
Vymaz;63;19400
Vloz;64;45200
Vymaz;63;43800
Vymaz;62;13200
Vymaz;61;13200
DajData/NastavData;61;13100
Vloz;62;44400
Vymaz;61;43500
Vloz;62;44400
DajIndex;62;715900
Vymaz;61;44300
Vymaz;60;43700
Vymaz;59;13400
Vymaz;58;44200
Vloz;59;9600
DajIndex;59;718400
DajData/NastavData;59;26800
Vloz;60;62800
Vymaz;59;14300
Vymaz;58;44800
DajData/NastavData;58;13400
Vloz;59;44400
Vymaz;58;44600
Vymaz;57;54300
Vloz;58;45500
Vloz;59;44300
Vymaz;58;44700
DajIndex;58;674700
Vloz;59;47400
Vymaz;58;13600
Vloz;59;44000
Vymaz;58;43900
Vymaz;57;44100
Vymaz;56;43500
Vymaz;55;13200
Vymaz;54;44300
Vloz;55;9800
Vymaz;54;44000
Vloz;55;9500
DajIndex;55;659100
DajIndex;55;637000
Vymaz;54;51300
Vloz;55;72400
Vloz;56;13300
Vloz;57;14800
Vymaz;56;66100
Vloz;57;13400
Vloz;58;70900
Vymaz;57;21300
Vloz;58;13800
Vymaz;57;67000
Vymaz;56;20600
Vymaz;55;67300
Vymaz;54;72200
Vloz;55;67900
Vymaz;54;23000
Vloz;55;66200
Vloz;56;68300
Vymaz;55;66700
Vymaz;54;66200
Vymaz;53;68100
Vloz;54;65600
Vloz;55;67100
Vloz;56;17000
Vymaz;55;64900
Vymaz;54;64600
Vloz;55;14300
Vloz;56;67000
Vymaz;55;67300
Vloz;56;15300
Vloz;57;13600
Vloz;58;65900
Vloz;59;74700
Vymaz;58;67100
Vloz;59;71100
Vymaz;58;65200
Vymaz;57;20900
Vloz;58;14800
Vloz;59;72800
Vloz;60;76000
Vymaz;59;21200
Vloz;60;65700
Vymaz;59;21300
Vloz;60;14800
Vloz;61;71400
Vymaz;60;90300
DajData/NastavData;60;13800
Vymaz;59;44600
Vymaz;58;43700
DajData/NastavData;58;13200
Vloz;59;44200
Vloz;60;43800
Vloz;61;43600
Vloz;62;43800
Vymaz;61;13400
Vymaz;60;13100
Vymaz;59;13300
DajData/NastavData;59;13200
Vloz;60;44200
Vloz;61;9600
Vymaz;60;44400
Vloz;61;44100
DajData/NastavData;61;13200
Vymaz;60;46500
Vymaz;59;13500
Vloz;60;44300
Vymaz;59;43900
Vymaz;58;18400
Vymaz;57;17600
Vloz;58;137900
Vloz;59;75700
Vloz;60;62000
Vymaz;59;87100
DajIndex;59;807300
Vymaz;58;55200
Vloz;59;11300
DajIndex;59;920500
Vymaz;58;47300
Vloz;59;44900
Vloz;60;44100
Vymaz;59;44300
Vymaz;58;44300
Vymaz;57;43700
Vloz;58;9600
Vymaz;57;44300
Vloz;58;44000
Vloz;59;9500
Vloz;60;44200
Vloz;61;9500
Vymaz;60;44100
Vloz;61;44400
Vymaz;60;13300
Vymaz;59;44100
Vloz;60;13900
Vloz;61;44600
Vymaz;60;13300
Vloz;61;9500
Vymaz;60;44200
Vymaz;59;43800
Vymaz;58;44100
Vymaz;57;43700
Vloz;58;44600
Vymaz;57;43700
Vloz;58;9600
Vymaz;57;44400
Vymaz;56;43200
Vymaz;55;43500
DajData/NastavData;55;13200
Vymaz;54;44400
Vymaz;53;13400
Vymaz;52;49300
Vymaz;51;43900
Vymaz;50;44200
Vloz;51;44100
Vymaz;50;44400
Vymaz;49;43400
Vymaz;48;43900
Vloz;49;45000
Vymaz;48;13700
DajIndex;48;929200
DajData/NastavData;48;23500
Vloz;49;15100
Vloz;50;69200
Vloz;51;44800
Vloz;52;9600
Vloz;53;44300
Vloz;54;56800
Vymaz;53;13700
DajIndex;53;618200
Vymaz;52;44100
Vymaz;51;43900
Vymaz;50;13300
Vloz;51;48800
Vymaz;50;43800
Vymaz;49;43900
Vloz;50;9600
Vloz;51;9200
Vloz;52;9100
Vymaz;51;13300
Vymaz;50;43900
Vymaz;49;44000
Vymaz;48;44100
Vymaz;47;43800
Vymaz;46;43800
Vymaz;45;43600
Vymaz;44;43800
Vloz;45;44400
Vymaz;44;13200
Vymaz;43;13200
Vloz;44;9500
Vymaz;43;49200
Vymaz;42;44100
Vloz;43;9700
Vymaz;42;13600
Vymaz;41;44200
Vymaz;40;44100
Vloz;41;9500
Vymaz;40;13200
Vymaz;39;13400
Vloz;40;9700
DajData/NastavData;40;13300
Vloz;41;9100
DajIndex;41;482700
Vymaz;40;44000
Vloz;41;9600
Vloz;42;44200
Vloz;43;44400
Vymaz;42;43900
Vloz;43;44200
Vloz;44;44400
Vloz;45;9500
Vymaz;44;13300
Vymaz;43;13400
Vloz;44;44400
Vloz;45;9400
Vymaz;44;13400
Vloz;45;9500
Vloz;46;44000
Vloz;47;43600
Vymaz;46;13300
Vymaz;45;16500
DajData/NastavData;45;13400
Vymaz;44;19400
Vloz;45;21000
Vloz;46;64600
Vloz;47;62800
Vymaz;46;63900
Vymaz;45;70100
Vloz;46;15400
Vloz;47;76000
DajData/NastavData;47;22600
DajIndex;47;953900
Vloz;48;90500
Vloz;49;70300
Vloz;50;71400
Vymaz;49;23500
Vloz;50;75700
Vymaz;49;63600
Vymaz;48;20100
Vymaz;47;20900
Vloz;48;22200
Vymaz;47;78000
Vymaz;46;21600
DajData/NastavData;46;20300
Vloz;47;14700
Vymaz;46;20900
Vymaz;45;20500
Vymaz;44;68500
Vloz;45;74800
Vloz;46;73500
Vloz;47;73300
Vloz;48;72800
Vloz;49;74000
Vloz;50;14800
DajIndex;50;924300
Vloz;51;74700
Vymaz;50;20700
Vymaz;49;72600
Vymaz;48;21700
Vloz;49;72200
Vloz;50;73200
Vloz;51;15600
Vloz;52;69800
DajData/NastavData;52;21200
Vloz;53;188100
DajIndex;53;730700
Vymaz;52;14100
Vloz;53;45100
Vymaz;52;43800
Vloz;53;9700
Vloz;54;44700
Vymaz;53;43800
Vloz;54;9700
Vymaz;53;13500
Vymaz;52;13200
Vymaz;51;44100
Vymaz;50;44000
Vloz;51;44500
Vymaz;50;13300
Vloz;51;44400
Vloz;52;44100
Vymaz;51;13200
Vymaz;50;44100
Vymaz;49;13300
Vymaz;48;43600
DajIndex;48;558400
Vymaz;47;13400
Vloz;48;44400
Vymaz;47;13400
Vymaz;46;43900
Vloz;47;43700
DajIndex;47;549400
Vloz;48;44900
Vymaz;47;13200
Vloz;48;44000
Vymaz;47;43700
Vloz;48;9700
DajIndex;48;561000
Vymaz;47;44400
Vloz;48;9500
Vymaz;47;44700
DajData/NastavData;47;13600
Vymaz;46;13500
Vloz;47;9800
Vloz;48;95500
DajIndex;48;969600
Vloz;49;46400
Vymaz;48;44400
Vloz;49;59500
Vloz;50;9700
Vloz;51;10800
Vymaz;50;14000
Vymaz;49;44200
Vymaz;48;44100
Vloz;49;45300
Vymaz;48;13500
Vloz;49;44400
Vloz;50;43800
Vloz;51;43700
Vymaz;50;13300
Vloz;51;44100
Vymaz;50;13400
Vloz;51;44400
Vloz;52;43900
Vymaz;51;46900
Vymaz;50;13500
Vymaz;49;44200
Vymaz;48;13500
Vymaz;47;43800
Vymaz;46;43800
Vloz;47;44300
Vloz;48;9800
Vloz;49;44400
DajIndex;49;571300
Vymaz;48;44300
DajIndex;48;559600
Vloz;49;9800
Vloz;50;44200
Vymaz;49;13400
Vymaz;48;13300
Vloz;49;45000
Vymaz;48;44300
Vloz;49;9600
Vymaz;48;13400
Vloz;49;9400
Vymaz;48;43700
Vymaz;47;13300
DajData/NastavData;47;13300
DajData/NastavData;47;13100
Vloz;48;44400
Vloz;49;44300
Vloz;50;44500
Vloz;51;9500
Vloz;52;44400
Vymaz;51;44100
Vloz;52;44400
Vloz;53;45000
Vloz;54;9400
Vymaz;53;44800
Vloz;54;9500
Vymaz;53;13300
Vymaz;52;44100
DajIndex;52;607500
Vloz;53;44400
Vymaz;52;43900
Vymaz;51;14000
DajData/NastavData;51;13300
Vymaz;50;13400
Vloz;51;44500
Vymaz;50;44200
Vloz;51;44500
Vloz;52;44100
Vloz;53;44100
Vymaz;52;13600
Vloz;53;9700
Vloz;54;9300
DajData/NastavData;54;13200
Vymaz;53;44100
Vymaz;52;44100
Vymaz;51;43900
Vloz;52;9600
Vloz;53;44600
DajData/NastavData;53;13400
Vloz;54;9400
Vloz;55;44800
Vloz;56;9700
Vymaz;55;13800
Vymaz;54;44300
Vloz;55;44400
DajIndex;55;639200
Vymaz;54;13300
Vymaz;53;44300
Vymaz;52;44400
Vloz;53;9700
Vymaz;52;13400
DajData/NastavData;52;13100
Vloz;53;44800
Vymaz;52;13300
Vymaz;51;13200
Vymaz;50;44300
Vymaz;49;44200
Vymaz;48;44000
Vloz;49;44400
Vloz;50;9500
Vloz;51;44300
Vymaz;50;44100
Vloz;51;9700
Vymaz;50;44200
Vloz;51;48200
Vloz;52;9500
Vymaz;51;43700
DajIndex;51;641700
Vloz;52;15300
Vymaz;51;93100
Vloz;52;82500
DajData/NastavData;52;20200
Vloz;53;64300
Vloz;54;16000
Vloz;55;16700
Vymaz;54;76800
Vymaz;53;25900
Vymaz;52;71000
Vloz;53;45000
Vymaz;52;44300
Vymaz;51;13600
Vymaz;50;50900
Vloz;51;83800
Vymaz;50;66600
Vloz;51;64000
Vloz;52;64000
Vloz;53;14900
DajIndex;53;981300
Vymaz;52;17200
Vymaz;51;45700
Vymaz;50;44300
Vymaz;49;46600
Vloz;50;45700
Vloz;51;44600
DajData/NastavData;51;13600
Vymaz;50;13700
Vloz;51;54600
Vloz;52;79900
Vymaz;51;67800
DajData/NastavData;51;26700
Vloz;52;68300
Vloz;53;46700
Vymaz;52;44800
Vymaz;51;49500
Vloz;52;10200
Vloz;53;45500
Vloz;54;44400
Vymaz;53;13600
Vymaz;52;13200
Vymaz;51;45200
Vymaz;50;80800
Vymaz;49;28100
DajData/NastavData;49;22000
DajIndex;49;1039800
DajIndex;49;961800
Vymaz;48;77900
Vloz;49;83600
Vymaz;48;77800
Vymaz;47;92400
Vymaz;46;70100
Vymaz;45;29800
Vymaz;44;47800
Vloz;45;48900
DajIndex;45;559400
Vymaz;44;52500
DajIndex;44;507800
Vymaz;43;44000
Vymaz;42;44100
DajIndex;42;586300
Vloz;43;11000
DajData/NastavData;43;13400
Vymaz;42;45600
Vymaz;41;65500
Vloz;42;111400
Vymaz;41;22600
Vloz;42;46800
Vloz;43;9700
DajIndex;43;505600
Vloz;44;48700
Vymaz;43;43900
Vloz;44;44800
DajIndex;44;516300
Vymaz;43;13400
Vloz;44;44400
Vloz;45;44200
Vloz;46;9500
Vymaz;45;44600
Vymaz;44;44200
Vymaz;43;13300
Vymaz;42;43900
Vloz;43;44500
Vloz;44;9500
Vymaz;43;44300
Vymaz;42;43800
Vymaz;41;43800
Vloz;42;44000
Vymaz;41;44100
Vloz;42;44200
Vloz;43;44000
DajData/NastavData;43;13100
Vymaz;42;13600
Vymaz;41;44100
Vloz;42;44100
Vloz;43;44600
Vymaz;42;43900
Vymaz;41;44300
Vloz;42;44800
Vloz;43;9600
Vymaz;42;44300
Vymaz;41;13400
Vloz;42;9400
Vloz;43;9300
Vloz;44;9400
Vloz;45;44200
Vymaz;44;43700
Vloz;45;44300
Vloz;46;44200
Vymaz;45;44000
DajIndex;45;524200
Vloz;46;44300
Vymaz;45;13300
Vloz;46;44600
Vymaz;45;43800
Vloz;46;9700
Vloz;47;9400
Vloz;48;44600
Vymaz;47;13200
Vymaz;46;13500
Vymaz;45;13400
Vloz;46;9400
Vymaz;45;13500
Vymaz;44;45800
Vymaz;43;45300
Vymaz;42;43800
Vloz;43;43900
Vymaz;42;43600
Vymaz;41;44100
Vymaz;40;44200
Vymaz;39;13300
Vloz;40;64300
Vloz;41;83800
Vloz;42;45600
Vymaz;41;44900
Vloz;42;10000
DajData/NastavData;42;13200
Vloz;43;46000
Vloz;44;9500
DajIndex;44;516400
DajData/NastavData;44;13000
Vloz;45;9500
Vymaz;44;44300
Vymaz;43;13500
Vloz;44;44500
DajData/NastavData;44;13100
Vymaz;43;21100
Vymaz;42;44500
Vloz;43;44300
DajData/NastavData;43;13100
Vymaz;42;44200
Vloz;43;9800
Vloz;44;44300
Vymaz;43;44100
Vloz;44;44000
Vymaz;43;43700
Vymaz;42;43800
Vymaz;41;43800
DajData/NastavData;41;13200
Vymaz;40;44100
Vloz;41;44000
Vymaz;40;43700
Vymaz;39;44300
Vloz;40;9500
Vloz;41;44000
Vloz;42;44200
Vymaz;41;43400
Vymaz;40;52500
Vloz;41;151700
Vymaz;40;66400
Vymaz;39;94300
Vloz;40;46000
Vloz;41;44400
Vymaz;40;45100
Vloz;41;9700
Vymaz;40;13500
Vymaz;39;44100
Vymaz;38;45200
Vymaz;37;13300
Vymaz;36;44100
Vymaz;35;43900
Vymaz;34;43900
Vloz;35;43800
Vymaz;34;44700
Vloz;35;44300
Vloz;36;44100
Vymaz;35;43700
Vymaz;34;44000
Vloz;35;9700
Vymaz;34;24400
Vymaz;33;67300
Vymaz;32;16500
Vymaz;31;44300
Vloz;32;44800
Vymaz;31;13600
Vloz;32;9800
Vloz;33;9500
Vloz;34;44500
Vymaz;33;13300
Vloz;34;44600
Vymaz;33;44100
DajData/NastavData;33;13100
Vymaz;32;43700
Vymaz;31;13400
Vymaz;30;13000
DajIndex;30;369200
Vymaz;29;44300
Vymaz;28;44100
Vloz;29;9600
Vloz;30;44300
Vymaz;29;43800
Vymaz;28;44200
Vymaz;27;43800
Vloz;28;44000
Vymaz;27;43900
Vymaz;26;43900
Vloz;27;9600
Vymaz;26;46400
Vloz;27;9800
Vymaz;26;43800
Vloz;27;44100
Vloz;28;44000
DajData/NastavData;28;13100
Vymaz;27;44000
Vymaz;26;43900
Vloz;27;43800
Vymaz;26;13300
Vloz;27;9400
Vymaz;26;13500
Vloz;27;9400
Vloz;28;44500
Vymaz;27;43700
Vymaz;26;43800
Vloz;27;9600
Vymaz;26;31600
Vloz;27;58800
Vloz;28;44500
Vymaz;27;13600
Vloz;28;9700
Vymaz;27;44400
Vloz;28;44700
Vymaz;27;44300
DajData/NastavData;27;13000
Vymaz;26;43900
Vloz;27;44600
Vloz;28;44300
Vloz;29;10000
Vloz;30;31200
Vymaz;29;65900
Vloz;30;20100
Vymaz;29;70600
Vymaz;28;76300
Vloz;29;65400
Vymaz;28;71700
Vymaz;27;77200
Vloz;28;16100
Vloz;29;61900
Vymaz;28;52100
Vloz;29;55000
Vloz;30;61000
Vymaz;29;21100
Vloz;30;59300
Vymaz;29;13800
Vymaz;28;44400
Vloz;29;44100
Vymaz;28;44100
Vymaz;27;13300
Vymaz;26;44100
Vymaz;25;44000
Vloz;26;44400
Vymaz;25;13500
Vloz;26;44300
Vymaz;25;43700
Vymaz;24;50600
Vymaz;23;43900
Vloz;24;9800
DajData/NastavData;24;13100
Vloz;25;44400
Vloz;26;44200
Vymaz;25;43800
Vloz;26;44000
Vymaz;25;44000
Vloz;26;9600
Vymaz;25;43900
Vloz;26;44100
Vymaz;25;13400
Vloz;26;44500
Vymaz;25;43900
Vloz;26;44000
Vloz;27;78100
Vymaz;26;13900
Vloz;27;44600
Vloz;28;9800
Vymaz;27;13600
Vymaz;26;44800
DajIndex;26;308000
Vymaz;25;13200
Vymaz;24;13300
Vymaz;23;44300
Vloz;24;44200
Vloz;25;9500
Vloz;26;44300
Vloz;27;18600
Vymaz;26;44900
Vloz;27;9800
Vymaz;26;13400
Vymaz;25;13600
Vymaz;24;13200
Vloz;25;44300
Vymaz;24;44400
Vymaz;23;44300
Vymaz;22;13500
Vloz;23;9700
Vymaz;22;13300
Vymaz;21;44000
Vloz;22;44600
Vymaz;21;13300
DajIndex;21;251300
Vloz;22;44600
Vymaz;21;13400
Vloz;22;44400
Vymaz;21;44200
Vymaz;20;44100
Vloz;21;44400
Vymaz;20;13200
Vymaz;19;44200
Vymaz;18;44200
Vymaz;17;44300
Vloz;18;44500
Vloz;19;44900
Vymaz;18;36400
Vloz;19;73900
Vloz;20;74000
Vloz;21;81400
Vloz;22;67500
Vymaz;21;71200
Vloz;22;15100
Vymaz;21;76200
Vloz;22;17900
Vloz;23;13900
Vloz;24;54500
Vloz;25;49300
Vloz;26;99600
Vymaz;25;89800
Vloz;26;57300
DajIndex;26;301700
DajData/NastavData;26;13300
Vloz;27;9600
Vymaz;26;44600
Vloz;27;44500
Vymaz;26;47400
Vloz;27;45000
Vloz;28;44200
Vloz;29;44100
Vymaz;28;13300
Vloz;29;44000
Vymaz;28;44100
Vloz;29;44300
Vymaz;28;43700
Vymaz;27;44000
Vymaz;26;43800
Vloz;27;44100
Vloz;28;9500
Vloz;29;9400
Vymaz;28;44500
Vloz;29;44000
Vloz;30;49000
Vymaz;29;44100
DajIndex;29;338800
Vloz;30;44000
DajIndex;30;346500
Vymaz;29;43500
Vloz;30;47100
Vloz;31;44100
Vloz;32;9600
Vymaz;31;43800
Vymaz;30;13400
Vymaz;29;13100
Vymaz;28;13500
Vloz;29;9400
Vymaz;28;44400
Vymaz;27;13100
Vloz;28;44200
Vloz;29;43800
Vloz;30;44100
Vymaz;29;43900
Vloz;30;43800
Vloz;31;9700
Vymaz;30;13400
Vloz;31;44300
Vloz;32;15500
Vloz;33;13200
Vloz;34;74300
Vymaz;33;66400
Vymaz;32;66400
Vloz;33;66100
Vymaz;32;19500
Vloz;33;98400
Vymaz;32;17000
DajData/NastavData;32;13600
Vymaz;31;44500
Vymaz;30;47400
Vloz;31;9900
Vymaz;30;48000
Vymaz;29;44400
Vymaz;28;44300
Vymaz;27;44400
DajData/NastavData;27;13100
Vloz;28;9500
Vymaz;27;44500
Vloz;28;44900
Vymaz;27;44100
Vymaz;26;44300
Vloz;27;46700
Vloz;28;44000
Vloz;29;9600
Vloz;30;44600
Vloz;31;9400
Vloz;32;44500
Vloz;33;9600
Vloz;34;44400
Vloz;35;44200
Vymaz;34;13200
Vymaz;33;13400
Vymaz;32;43900
Vymaz;31;44500
Vloz;32;44200
Vymaz;31;43800
Vloz;32;44300
Vloz;33;44300
Vloz;34;45800
Vloz;35;44000
Vymaz;34;13300
Vloz;35;44200
Vloz;36;44100
Vymaz;35;44100
DajIndex;35;412400
Vloz;36;9600
Vloz;37;44300
Vloz;38;44400
Vymaz;37;49500
Vloz;38;44700
Vymaz;37;43600
DajIndex;37;426900
Vymaz;36;43800
Vymaz;35;43600
Vymaz;34;44000
Vloz;35;9500
Vloz;36;9400
DajData/NastavData;36;13400
Vloz;37;45800
Vloz;38;9700
Vloz;39;44200
Vymaz;38;44400
Vymaz;37;44200
Vymaz;36;44100
Vymaz;35;44100
Vymaz;34;13300
Vymaz;33;44100
Vymaz;32;13300
Vloz;33;44500
Vymaz;32;13300
Vymaz;31;44500
Vymaz;30;44100
Vymaz;29;77500
Vymaz;28;44500
DajIndex;28;328600
Vymaz;27;13300
Vymaz;26;13200
Vloz;27;9900
Vloz;28;44200
Vymaz;27;13400
Vloz;28;9500
Vloz;29;9300
Vymaz;28;50100
Vymaz;27;43900
Vloz;28;44100
Vloz;29;44000
Vloz;30;44500
Vymaz;29;54300
Vymaz;28;44100
Vymaz;27;44200
Vloz;28;9800
DajIndex;28;328900
Vloz;29;45000
Vymaz;28;44300
Vymaz;27;44600
Vloz;28;44800
Vymaz;27;44500
DajData/NastavData;27;13200
Vloz;28;9700
Vymaz;27;13700
Vloz;28;44600
Vloz;29;44300
Vloz;30;44400
Vymaz;29;13500
DajData/NastavData;29;13500
Vymaz;28;44200
Vymaz;27;43800
DajIndex;27;439700
Vymaz;26;13700
Vymaz;25;63800
Vloz;26;45600
Vymaz;25;44300
Vymaz;24;13300
Vymaz;23;44300
Vymaz;22;44400
Vymaz;21;13300
Vloz;22;45400
Vymaz;21;45700
Vloz;22;44600
Vymaz;21;43900
DajData/NastavData;21;13400
Vloz;22;9700
Vloz;23;44100
Vymaz;22;49100
Vloz;23;47000
Vymaz;22;44900
Vymaz;21;44100
Vloz;22;44200
Vloz;23;9500
Vymaz;22;13400
Vloz;23;9400
Vymaz;22;44400
Vymaz;21;13500
Vloz;22;9400
Vymaz;21;44100
Vymaz;20;44200
Vymaz;19;43600
Vymaz;18;13400
Vloz;19;44400
Vloz;20;9800
Vloz;21;9200
Vymaz;20;44300
Vymaz;19;13300
Vymaz;18;14900
Vloz;19;44600
Vymaz;18;44000
DajData/NastavData;18;13200
Vloz;19;44400
Vloz;20;43800
Vymaz;19;44000
DajIndex;19;219900
DajData/NastavData;19;13200
Vloz;20;44100
Vymaz;19;43800
DajIndex;19;222200
DajIndex;19;220000
Vymaz;18;43900
Vloz;19;44200
Vymaz;18;13400
Vloz;19;44600
Vloz;20;9600
Vymaz;19;44000
Vloz;20;44300
Vloz;21;9500
Vymaz;20;13400
Vymaz;19;43800
Vymaz;18;13500
Vymaz;17;43900
Vymaz;16;44300
Vymaz;15;13500
Vymaz;14;44100
Vloz;15;9600
Vloz;16;44400
Vloz;17;48300
Vymaz;16;43900
Vymaz;15;44000
Vloz;16;9400
Vymaz;15;44200
Vloz;16;43900
Vymaz;15;13200
Vymaz;14;44500
Vloz;15;9400
Vymaz;14;13500
Vloz;15;9400
Vymaz;14;13400
Vymaz;13;13100
Vymaz;12;45200
DajIndex;12;139800
Vloz;13;9600
DajIndex;13;151100
Vymaz;12;43600
Vloz;13;9500
Vloz;14;44200
Vloz;15;43900
Vymaz;14;13200
Vymaz;13;44100
DajData/NastavData;13;13200
Vloz;14;43900
Vloz;15;43900
Vymaz;14;43700
Vloz;15;14100
Vloz;16;44600
DajData/NastavData;16;13200
Vymaz;15;13400
Vloz;16;43800
Vloz;17;9600
Vloz;18;44300
Vymaz;17;13300
Vymaz;16;13200
Vloz;17;9500
Vloz;18;44200
Vloz;19;9300
DajIndex;19;220800
Vloz;20;44100
Vloz;21;9400
Vymaz;20;43700
Vymaz;19;15100
Vymaz;18;44700
Vymaz;17;43500
Vloz;18;9500
Vymaz;17;44300
Vloz;18;44200
Vloz;19;44000
Vloz;20;44200
Vloz;21;44500
Vloz;22;9300
Vymaz;21;43900
DajIndex;21;331800
Vymaz;20;13800
Vymaz;19;13200
Vymaz;18;43900
DajData/NastavData;18;13200
Vloz;19;45000
Vloz;20;43700
Vymaz;19;13300
Vymaz;18;44300
Vloz;19;9700
Vymaz;18;44500
Vloz;19;44000
Vymaz;18;43800
Vloz;19;9700
Vymaz;18;43900
Vymaz;17;44400
DajData/NastavData;17;13100
Vloz;18;44400
Vymaz;17;53700
Vloz;18;44200
Vloz;19;44200
Vloz;20;9700
Vymaz;19;44400
Vymaz;18;43600
Vymaz;17;43900
Vloz;18;44200
Vymaz;17;13100
DajIndex;17;198700
DajData/NastavData;17;13000
Vloz;18;44300
Vymaz;17;43400
Vloz;18;9700
Vloz;19;45600
Vloz;20;43700
Vloz;21;9600
DajIndex;21;244200
Vloz;22;44900
DajIndex;22;254300
Vloz;23;44700
DajData/NastavData;23;13200
Vloz;24;44400
DajIndex;24;286200
Vloz;25;9600
Vloz;26;44600
Vloz;27;44200
Vymaz;26;13400
Vloz;27;9500
Vymaz;26;13400
Vymaz;25;44200
Vloz;26;78000
Vloz;27;49200
Vloz;28;45100
Vloz;29;46300
Vloz;30;9700
Vloz;31;44300
Vloz;32;9600
Vloz;33;43900
Vymaz;32;44400
Vloz;33;44700
Vymaz;32;43900
Vloz;33;45100
Vloz;34;44800
Vymaz;33;43800
DajIndex;33;406600
Vymaz;32;13500
Vloz;33;9600
Vymaz;32;44200
Vloz;33;9700
Vymaz;32;13500
DajData/NastavData;32;13300
Vymaz;31;44400
Vloz;32;9600
Vymaz;31;44400
Vloz;32;44800
Vloz;33;43700
Vloz;34;9500
Vloz;35;9400
Vymaz;34;44500
Vymaz;33;44400
Vymaz;32;43700
Vloz;33;10000
Vymaz;32;44200
Vloz;33;9400
Vloz;34;44500
DajIndex;34;399000
Vloz;35;44000
Vloz;36;43900
Vymaz;35;43900
Vloz;36;43800
Vymaz;35;13300
Vymaz;34;44400
Vymaz;33;45300
Vloz;34;44200
Vloz;35;43900
Vymaz;34;13200
Vymaz;33;44300
Vymaz;32;43400
Vloz;33;9500
Vloz;34;9400
Vloz;35;44200
Vloz;36;44000
Vloz;37;44100
Vloz;38;43800
Vloz;39;9500
Vloz;40;9400
Vloz;41;44000
Vymaz;40;43600
Vymaz;39;13300
Vloz;40;45400
Vloz;41;43800
Vymaz;40;13400
Vloz;41;9600
Vloz;42;44100
Vloz;43;43800
Vloz;44;43900
Vymaz;43;13300
Vloz;44;44500
Vymaz;43;43800
Vymaz;42;44300
Vloz;43;44100
Vymaz;42;43800
Vloz;43;9600
Vymaz;42;13300
Vymaz;41;44400
Vymaz;40;43600
Vloz;41;11000
Vloz;42;9300
Vymaz;41;13500
Vymaz;40;44200
Vloz;41;9500
Vloz;42;9300
Vymaz;41;44200
Vymaz;40;43900
Vloz;41;9500
Vymaz;40;43700
Vloz;41;44100
Vymaz;40;43900
Vymaz;39;43800
Vymaz;38;44200
Vymaz;37;43500
DajIndex;37;446500
Vymaz;36;43900
Vymaz;35;44300
Vymaz;34;43400
Vloz;35;9700
Vloz;36;9400
Vloz;37;44500
Vymaz;36;13300
DajData/NastavData;36;13300
Vloz;37;44400
Vymaz;36;43800
Vloz;37;44000
Vloz;38;44200
DajIndex;38;566500
Vymaz;37;44800
DajData/NastavData;37;13300
Vymaz;36;13300
Vloz;37;44800
Vloz;38;44400
Vloz;39;9600
Vymaz;38;44100
Vloz;39;9900
Vloz;40;9300
Vymaz;39;44300
Vymaz;38;44000
Vloz;39;9700
Vloz;40;44500
Vymaz;39;13500
Vymaz;38;13300
Vloz;39;44100
Vymaz;38;43900
Vloz;39;9400
Vloz;40;44100
Vymaz;39;13500
Vymaz;38;13300
Vloz;39;44100
Vymaz;38;43700
Vymaz;37;43800
Vymaz;36;44100
DajData/NastavData;36;14700
Vloz;37;9300
Vymaz;36;44500
Vymaz;35;44200
Vloz;36;14100
Vymaz;35;44200
DajIndex;35;488200
Vymaz;34;15500
DajIndex;34;396600
